URL,Title,Address 
https://newyork.craigslist.org/brk/egr/d/entry-level-garden-designer/6545688474.html,Entry Level Garden Designer Needed,Brooklyn,"
        
Small landscaping company seeks talented gardener to help our team maintain properties throughout Brooklyn and Manhattan.  The ideal candidate will be physically strong, have a great attitude and possess the ability to create design presentations.  We are not looking for someone trained in auto cad or the like, but rather someone who can reasonably produce a plan drawing and 3D rendering.  This position is part-time/hourly to begin but has opportunity for growth.
    ",commensurate with experience,part-time
https://newyork.craigslist.org/que/egr/d/miscellaneous-architectural/6545725039.html,Miscellaneous & Architectural Detailer,Dix Hills,"
        
Construction Company specializing in miscellaneous & architectural metal fabrication is seeking a detailer with minimum of 5 years experience detailing stairs, railings etc. Full time position. 

Excellent benefit package    ",Based on Experience,full-time
https://newyork.craigslist.org/que/egr/d/project-manager/6545758031.html,Project Manager,Queens,"
        
Construction Company Specializing in Metal Fabrication looking for a Project Manager/Assistant Project Manager, must have a minimum of 5 years experience.
 
Excellent benefit package    ",Based on Experience,full-time
https://newyork.craigslist.org/mnh/egr/d/architectural-project-manager/6545789556.html,Architectural Project Manager - 6-10 years,Chelsea,"
        
Arianna Braun Architects pllc seeks Architectural Project Manager with 6-10 years experience to join our NYC office. Our firm is engaged in a variety of projects including adaptive reuse and interior fit-out.

Projects include Commercial Interiors, Retail Banking, Medical and High-end Residential.

Applicants should have professional experience (6-10 years) preferably on NYC projects. Registration/License not required. Strong AutoCAD skills required. 3d Skills a plus. B Arch minimum.

Knowledge of materials and finishes required. Experience with furniture always useful.

Applicants must be self-motivated, articulate, organized, and able to work on multiple projects simultaneously in a collaborative environment as well as have strong interpersonal skills.

We offer an opportunity to be involved in all phases of projects with firm Principals, and in all aspects of the work, as well as to work with diverse clients, a wide range of consultants, and dedicated coworkers.

Competitive salary (commensurate with experience) and comprehensive benefits. Relaxed work environment.

E-mail resume with work samples in PDF Format only. Provide salary requirements (annual); earliest start date.    ",commensurate with experience,full-time
https://newyork.craigslist.org/mnh/egr/d/junior-intern-architect/6546148822.html,Junior / Intern Architect,New York,"
        
Manhattan architectural firm seeks fulltime Junior / Intern Architect. 
Our office works in a virtual environment, candidate shall have own laptop with AutoCad and webcam. Work from home, conduct site visits and attend staff meetings in person twice a month in downtown Manhattan. We communicate digitally on a daily basis through Slack and Skype.

Duties will include: drafting of: existing conditions / floor plans / reflected ceiling plans / interior elevations / details / finish and door schedules, existing conditions measurements, Building Department expediting, some design, and construction administration. 

Accredited BArch and AutoCad proficiency required. Willing to train a dedicated individual with good technical skills. We are a well-established NYC architectural firm that fosters learning with diverse project types including; restaurants, corporate interiors, residential, hospitality and medical. Great opportunity for a motivated individual wishing to work towards becoming a Registered Architect. Earn NCARB IDP hours while gaining valuable experience towards licensure. 
Please email reply including resume and cover letter with salary requirements.
    ",Negotiable,full-time
https://newyork.craigslist.org/mnh/egr/d/architect/6529026415.html,Architect,SoHo,"
        
Full time positions available with NYC based Architecture and Interior Design firm specializing in a variety of traditional high-end residential projects.  

Seeking project architect and/or architectural draftsman with a minimum of 2 years of experience in a traditional residential architectural office.  We are looking for people with a strong interest in the details and craft of fine residential architecture.  Must be highly organized, strong construction document skills, project management experienced, detail oriented, AutoCAD experienced, and self motivated.   

Please email resume to admin@jsw-arch.com
    ",Compensation based upon experience. Feel free to include salary requirement.,full-time
https://newyork.craigslist.org/brk/egr/d/architectural-intern/6529287569.html,Architectural Intern,Brooklyn,"
        
INTERNSHIP POSTING
A.B.A. STUDIO

JOIN OUR A.B.A. STUDIO TEAM

About Us
Our Architecture, Design, Construction & Fabrication studio, located in Williamsburg Brooklyn, is looking for an intern to join our team. Our design approach is based on a rigorous and disciplined understanding of not only form, but of materiality and how details relate to one another.
We are an ambitious team, always delving into new and challenging projects with fast paced production schedules. Although we are a small studio, we offer a myriad of high demand services for our clients.

As a team member you should expect to be involved in all aspects of our design strategies
(ie. Conceptual and schematic design, construction documents, DOB filing & code analysis, construction site visits, etc.). We like to consider ourselves a ""one stop shop"", as we currently have a catalog which include Town Homes in Williamsburg, Condominiums in Queens, multi-family buildings in Manhattan, and design/build restaurants throughout the city. Furthermore, our experience with custom house lighting fabrication, and furnishings, has afforded us the resources to successfully offer Turnkey units for our clients as well.
Check out our Instagram


The Ideal Candidate
The benefits to you as an intern are exciting and extremely important. They include working with a great team of design, fabrication & construction enthusiasts who care about producing quality work, learning the ins and outs of real-life Architectural project scopes, and helping to produce great client/contractor relationships. Stressful situations can arise in this field, so your ability to absorb a system and stick with it is absolutely essential to us.

You should bring essential skills to this position such as, but not limited to:
•	AUTO CAD proficiency a MUST (any 3D software, rendering, BIM or other experience is a plus)
•	Microsoft Office capabilities 
•	Excellent communication skills (clearly and concisely communicating conditions and solutions)
•	Attention to detail
•	The ability to work independently 
•	A strong interest in your own development, challenging yourself daily as a team member

Responsibilities
You will be assigned to a project manager. You will learn to draft highly detailed construction documents and custom fabrication details. You will learn to manage, organize and coordinate between building systems as well as the people you're working with. Our drawing sets are typically complex, so we need someone who can think about a problem conceptually and then skillfully translate a solution systematically.

Although we are primarily looking for Architecture interns, if you're a web or graphic designer we could use your skills as well.
 
To be considered you will need to send:
Work sample PDFs - specifically architectural details (MAX 5MB PER EMAIL)
Resume & Cover letter 
Availability & Pay expectations

Majors
Architecture & Design, Civil Engineering


    ","This is an internship position. Monetary payment is possible, depending on your level of experience, and it can be revisited as you go. Our licensed Architect is qualified to sign off on all IDP hours.",part-time
https://newyork.craigslist.org/mnh/egr/d/intermediate-architect/6529050068.html,Intermediate Architect,Financial District,"
        
An international full service Architectural practice is seeking an Intermediate Architect for their NYC office.  This is an established firm with a history of design excellence and technical expertise on large-scale projects across all sectors; including commercial, residential, mixed use, transportation, institutional, and entertainment.  The firm offers competitive salary, bonus, and full medical coverage. 

Responsibilities:
- Prepare client presentation materials, design development documentation, construction documentation, contract administration and Authority submissions on a wide variety of projects under guidance from senior architects 
 - Assemble construction drawing sets in REVIT, including: site plans, floor plans, elevations, building sections, wall details, etc.
 - Work with current design techniques, building systems, and keeps current with design trends, code changes, and developments to sustain and improve technical and design skills.
 - Coordinate plans and specifications with project consultants

Qualifications:
 - Minimum 4 years of relevant work experience with large-scale commercial, mixed-use, high-rise residential and institutional projects
 - Proven abilities in the production of meticulous architectural documents through all stages of a project's lifespan --  from schematic design through to construction administration with focus on CD/CA
 - High level of proficiency in current versions of Revit, AutoCAD, and Microsoft Office
 - Well-versed in New York Building Code
 - Strong knowledge of building technology, construction techniques, related engineering principles, sustainability strategies, building codes, and assembly of construction drawing sets.
 - Design and problem-solving skills as well as an appreciation of, and sensitivity to, architectural design intent

Please submit resume and work samples if interested.    ",Commensurate with experience,full-time
https://newyork.craigslist.org/lgi/egr/d/field-estimator-assistant/6529037011.html,Field Estimator/ Assistant Project Estimator : Flooring,Commack,"
        
We are a Long Island based flooring contractor. We supply and installf hardwood flooring, resilient flooring,  carpet, ceramic tile and stone. 
Our primary customer focus involves new residential and commercial construction.  Additionally we have  a strong property management division. 

We seek to train an astute person as a field estimator/Assistant Project Estimator. 

In this position you will taught to: 
- Provide accurate field measurements and job site assessment.
- Work on-site to layout and establish quantities for future work.
- Estimate and layout projects working from blueprints or field measurements. 
- Assess job readiness for flooring instaltion
- Estimate jobs using state of the art estimating software.
- Read blueprints, and project specifications.
- Understand job complexity and requirements for working with a variety of flooring materials.

Having a vehicle is essential, the company will compensate for fuel expenses.
Excellent verbal/written communication skills, strong organization abilities and Microsoft Office proficiency are essential. 

This is an extraordinary for the right person opportunity to learn construction estimating and project management..

Please send cover letter explaining why you are qualified for this position and resume    ","$29,000- $35,000, commensurate with experience. Benefit package includes full health benefits (with an option for dental), strong retirement benefits (401k and profit sharing).",full-time
https://newyork.craigslist.org/brk/egr/d/high-skill-fabricator/6529098350.html,High skill fabricator/Installer/Scenic,LIC,"
        
We are a fabrication shop for a high end luxury retail store.  We do not work for multiple clients as we are financed by the store we build for.  Our work consists of highly visible displays(both windows and in store), events (2 day activations to 2 month pop up shops), fabrication and installation of digital marketing installations (tv plinths, event walls, projections).

We currently need a carpenter, who can read plans and build accordingly, also experienced enough to improvise without changing the design aesthetic.  Hours can be crazy,  we can work up to 14hr days when were meeting a deadline, but then have to weather the storm through the slow times as well (30hr weeks).  Most of our work is done 9-6 at our shop, but installing usually takes place after store hours 8pm and later.  

Skills/Experience:
Finish carpentry, production carpentry, set building, plan reading, project management, laminating, making cut lists, material management, computer knowledge, CAD knowledge.  Proficiency in all basic fabrication shop tools including but not limited to: spray booth, fork lift operation, welding, table saw, band saw, routers, panel saw, and intuition are all useful.
    ",$20-$35 per hour,part-time
https://newyork.craigslist.org/brk/egr/d/project-manager-brooklyn/6529495100.html,Project Manager - Brooklyn,Brooklyn NY,"
        
Brooklyn based full-service Construction Corporation has an opening for a Project Manager.  
Responsibilities include but are not limited to:
•	Manage and coordinate inspection staff, contractor's trades and schedules from inception to close out
•	Direct activities of personnel and subcontractors onsite
•	Review and approve of contractor monthly requisitions and invoices.
•	Prepare and review reports on progress, materials used and costs and adjusts work schedules as indicated by reports
•	Review contractor work in place to ensure compliance with plans and specifications
•	Coordinate engineering personnel, inspectors and contractors to resolve construction problems and improve construction methods
•	Efficient change order management and cost control
•	Maintain excellent relationships with clients, building occupants, architects/engineers and contractors
 
Qualifications:
•	Degree in Engineering, Architecture or Construction Management preferred
•	Minimum of 7-10 years' experience in Construction Management managing construction projects in NYC agency environment(preferred)
•	Buildings construction experience in residential apartment rehabilitation
•	Ability to manage schedule and project budget to meet client schedule
•	Strong computer skills
•	Ability to take charge and effectively manage contractor trades to meet project schedule
•	Knowledge of OSHA Safety Regulations
    ",$135k - $155k,full-time
https://newyork.craigslist.org/mnh/egr/d/junior-architect-designer/6529303228.html,Junior Architect Designer,Midtown,"
        
KGA is a small, twenty-five year old firm based in Chelsea with a wide array of projects, including commercial, institutional, multi-family residential, single-family residential, and temporary installations. Employees experience all aspects of design, from Schematics through Construction Administration.

Kossar + Garry Architects, LLP (KGA), is looking for a talented and creative individual to fill a Junior Designer position with 1-3 years of experience.

Requirements:
- Minimum Bachelors of Architecture.  Applicants that do not have a Bachelors of Architecture will not be considered.
- Minimum one years Professional Revit Experience.
- Strong graphic skills required, including expertise in AutoCAD, Revit, Rhino, Adobe Creative Suite, and 3D modeling software.
- Ability to communicate well in English verbally and in writing with clients, consultants, and contractors is essential.
- Strong multi-tasking and organizational skills are required.
- Word and Excel familiarity is a plus.
- Familiarity with NYC Zoning and Building Codes is a plus.

Please send your resume and work samples in PDF format, max of 5mb.
Include SALARY requirement on your cover letter.

    ",Commensurate with Experience,full-time
https://newyork.craigslist.org/brk/egr/d/junior-engineer-structural/6529547827.html,Junior Engineer (Structural),Brooklyn,"
        
Small structural / construction engineering firm seeks an entry/mid level engineer / project manager. Ideal candidate should be proficient in AutoCAD 2000 or greater and should have strong English skills. Your daily activities would include project construction project management, answering / making phone calls, performing site visits, CAD drafting of logistics plans / structural designs, design of temporary structures. Work 8 hours, 7:30am to 4 pm (½ hr lunch) Monday through Friday. Office is located in East New York, Brooklyn NY    ","Between $50,000.00 to $55,000.00 /year depending on experience and abilities",full-time
https://newyork.craigslist.org/mnh/egr/d/survey-field-researcher/6530351741.html,Survey Field Researcher,Manhattan,"
        
Seeking persons (graduate students preferred) interested in participating in a research study of the accessibility of public spaces and transit facilities in New York City. The study focuses on people using wheeled mobility devices and other mobility aids (e.g., wheel chairs and walkers). The work will require participants to travel on public transportation to various sites around the city at different times of day and to observe and evaluate targeted sites with elevators. Observations will be recorded on our provided cell-phones or tablet devices. Also the devices will be used to take photographs of targeted items. As noted, all equipment needed for this work will be provided, as will training for the observations. This is compensated work and it is expected to occur between March and April 2018. To do this work, you must have the following qualifications:

•	Ability to fluently speak and write English;
•	Corrected 20/20 vision;
•	Ability to easily and quickly operate a handheld cellular phone device; 
•	Ability to travel independently throughout the city on public transport with ease;
•	Legal status that allows the applicant to be employed in the US;
•	Ability to work, with advance notice, any time between the hours of 4:00 AM and 11:00 PM, in predetermined days of the week; and,
•	Ability to execute assigned tasks exactly as described and without assistance or supervision.

Interested candidates must submit a letter of interest that includes ALL of the following:
1.	Name
2.	Email address
3.	Phone number
4.	School and Course of study (if student)
5.	Expected graduation date (if student)
6.	Brief statement explaining your interest
7.	Brief statement concerning your availability to do this work.
8.	Your favorite color
9.	Any additional information or questions you wish to provide.

This research project is confidential and participants will be required to sign a confidentiality agreement to safeguard the details and results of the effort, until such time as it is completed. We will provide additional information during the interview.

Applicants must submit their Letter of Interest, and may also submit a resume through the Craigslist email system. We will contact applicants of interest for a follow-up video chat interview and to discuss next steps.    ",$18.00 per hour,contract
https://newyork.craigslist.org/que/egr/d/junior-architect/6529717086.html,JUNIOR ARCHITECT,NEW YORK,"
        
New York Architectural firm Seeking to fill positions for Full-time Junior Architect. Work directly under licensed professional.   

We seek motivated, bright, and responsible individuals with:
• Strong communications skills
• Working towards or possess a bachelor and/or master degree in Architecture
• Detail oriented and organized
• Ability to work independently
• Willing to learn
• Skilled in Collaboration and able to take Direction from the Team

Software Requirements: 
• AutoCAD a must
• Sketchup
• Microsoft Office
• Photoshop


Please send your resume, examples of your work and cover letter with salary requirements.    ",Based on experience,full-time
https://newyork.craigslist.org/lgi/egr/d/structural-engineer-autocad/6530717897.html,Structural Engineer/AutoCad drafter Full-Time,Valley Stream,"
        
Our Engineer's firm is looking for a full time structural engineer to join our office in Valley Stream, Long Island. 
 
The ideal candidate must have 3+ years of experience in the Structural Engineering field and AUTOCAD proficiency is a must. Experience with engineering software such as RAM, ETABS, and RISA are a major plus. 

We are a small but growing, fast paced engineering firm. The candidate will be working on structural engineering projects from start to finish. The perfect candidate must have the ability to multitask, must have excellent communication and writing skills, he/she will be working closely with office engineers and support staff to assure our project goals are met in a timely manner. The hourly rate will be determined according to experience. 

Please forward us your resume along with a cover letter introducing yourself and your related experience.

We are conveniently located by the Valley Stream Long Island Rail Road station. Thanks and best regards, we look forward to hearing from you!
    ",The salary is based on level of experience.,full-time
https://newyork.craigslist.org/mnh/egr/d/architect-field-representative/6530407089.html,Architect field representative,Flatiron,"
        
Nelligan White Architects PLLC seeks to hire a field representative with minimum 5 years' experience and an architectural background. Registered architects are encouraged to apply. With a shared belief that good architecture should enhance the quality of life for the individuals and communities involved, Nelligan White has an incredibly talented and diverse staff that is passionate about producing high caliber work in both the public and private sectors. It is an exciting time at our firm as we have several comprehensive renovation and resiliency public housing projects going into construction. We look forward to adding a new member to our team and working together towards the many goals we have set for our firm. An interest in public-sector work is highly desirable.

Ideal applicants will demonstrate the following attributes:

- Highly motivated
- The ability to work independently and as part of a team
- Exemplary verbal and written communication
- Previous work experience with all phases of design and construction administration
- Strong conceptual thinking and technical skills (design and drawing)
- The ability to work efficiently in a fast-paced environment

Located in the heart of the Flatiron District, Nelligan White Architects is a 30-person firm with diverse clients and committed coworkers. Despite our small size we are having an outsized effect on our city - Nelligan White was recognized as having the third most alteration work underway of any firm for 2016.


Nelligan White offers a competitive salary and excellent benefits package. Interested candidates must email a cover letter, resume, and work samples as one PDF. Please reference CF-01 at top of your cover letter. No phone calls please.
    ",Compensation based on experience.,full-time
https://newyork.craigslist.org/brk/egr/d/draftperson/6529599345.html,Draftperson,"Brooklyn, NY","
        
Architectural woodworking shop looking for Draftperson/Estimator.


This position entails a number of responsibilities and requires familiarity with a variety of disciplines as summarized below:

Experience in woodworking manufacturing industry
Ability to read architectural drawings and blueprints
Ability to work with ACAD and ArtCam
Have knowledge in cabinet fabrication technics.
Communicating with architects, contractors etc
Ability to solve problems
Strong math skills
Strong team player with excellent people and communication skills
Strong technical understanding
General computer literacy

Applicants  without wood working knowledge will not be considered.



    ",Please provide salary requirements. Applicaition without salary requirements will not be considered.,full-time
https://newyork.craigslist.org/mnh/egr/d/professional-arch-viz/6530451220.html,Professional Arch Viz Rendering and 3D Modeling,Chelsea,"
        
Arch Viz Studio that provides professional 3D Rendering and 3D Modeling at very competitive prices.  We provide high end exterior and interior images at a quick turnaround. Our workflow is Sketchup-Vray-Photoshop.    ",Please contact for more information on pricing,full-time
https://newyork.craigslist.org/wch/egr/d/cad-cam-operator/6531118725.html,CAD / CAM Operator,Hillburn NY,"
        
Capital stairs & rails is looking for a full time Professional CAD Operator that knows the Wood Industry to design Wood Stairs and other wood products and can quickly learn the CAM Industry for machining on the CNC    ",will discuss,full-time
https://newyork.craigslist.org/mnh/egr/d/carpenter-job-title/6531154568.html,Carpenter job title,Midtown,"
        
Our remodeling company is looking for an experienced Carpenter to join our team.we specialize in kitchens and bathrooms ,floor installations , doors ,etc..    ",170 /200 $ per day,full-time
https://newyork.craigslist.org/que/egr/d/look-for-pe-inspector/6531184374.html,"Look for PE, Inspector, Engineer & Internship",,"
        
Due to increase of work, an Engineering company is looking for 

1) NYS PE to perform special inspections
2) Inspector with certificates (ICC, ACI, etc)
3) Structural engineer 
4) Structural engineering interns 

Work can be part-time or full-time.    ",Per interview and discussion,employee's choice
https://newyork.craigslist.org/mnh/egr/d/project-manager/6531352440.html,Project Manager,Manhattan,"
        
Description:

Project Manager are responsible for the organization and execution of all aspects of the project.  With a focus on commercial projects within our core markets: High End Retail Tenant Improvements, Flagship Stores, High End Boutiques, and Restaurants. 

Working in a management position the Project Manager will:
•	Monitor all project activity including schedule, spending and related items to ensure timely and quality completion of assigned construction projects. Notify Principals of any situations that would have a significant impact on the completion date, cost or quality. 
•	Developing schedule and strategy during early construction phase to anticipate future challenges
•	Preparing the Contract Schedule of Values for approval by client.
•	Solving scheduling and administrative problems as they arise.
•	Preparing and updating progress schedule monthly or as required by contract
•	Facilitate weekly project status meeting with owner, owners rep, vendors, subcontractors and others connected with the project. Prepares and distributes meeting minutes indicating agreements reached, task assignments and related information. 
•	Executing each project phase including pre-construction, construction, closeout and post construction services.
•	Collaborating with Estimating in set up of projects and analyzing financial data throughout the project to identify potential jobsite problems in relation to initial estimate.
•	Engagement and execution of complete purchase order agreements with sub-contractors/vendors to ensure timely completion of schedule
•	Effectively administrating the requisitioning and collections process to ensure timely payments
•	Assisting in the payment process and expediting invoice payments
•	Preparing and negotiating change orders
•	Managing relationships between clients, subcontractors, and employees in a professional manner
•	Actively participates on internal team(s) that focuses on continuous improvement overall business.
•	Develop, implement, maintain, and enforce a project site specific safety program in accordance with Policies and Processes, OSHA requirements, local, state, and federal laws to include all subcontractors
The Following Skills/Attributes Are Required:

•	Third level qualification in Construction Science preferable (Engineering, Project Management, Quantity Surveying).
•	Extensive knowledge in Microsoft Excel, Microsoft Word, Microsoft Outlook, Email, Plangrid 
•	Flexible, detail-oriented team player; with the ability to manage multiple tasks, produce quality work, and consistently meet deadlines. 
•	Excellent listening skills and have strong communication skills 
•	Attention to detail and the ability to identify and resolve complex issues
•	Strong organization/time management skills. 
•	Effective participation in team environment 
•	Proficient computer skills in Microsoft Office Suite 
•	A strong work ethic and a ""can-do"" attitude. 
•	OSHA certification preferable.
    ",DOE - up to $100k + bonus + 401k,full-time
https://newyork.craigslist.org/mnh/egr/d/construction-super-intendent/6531357216.html,Construction Super Intendent,Manhattan,"
        
Superintendents will be responsible for field activities on commercial projects within our core markets: High End Retail Tenant Improvements, Flagship Stores, High End Boutiques, and Restaurants. 

Working on site, Superintendents will work closely with all members of the project team and supervise all in house and sub-contracted craft employees and will be responsible for the following: 

•	Create construction schedules, perform regular updates, and participate in conference calls. 
•	Coordinate jobsite logistics and maintain relationships with neighboring occupants. 
•	Oversee, manage and coordinate daily subcontractor work scopes and scheduling. 
•	Exhibit impeccable organization skills. Promptly turning in daily/weekly reports. 
•	Maintain a safe and clean job site at all times. 
•	Professionally represent Folor as primary interface with Owner and Project Team. 
•	Supporting a rapidly growing organization around the complexities of executing growing volume of work
•	Maintain and review punch list process to ensure all are addressed and executed in a timely manner. 

The Following Skills/Attributes Are Required:

•	Extensive knowledge in Microsoft Excel, Microsoft Word, Microsoft Outlook, Email 
•	Flexible, detail-oriented team player; with the ability to manage multiple tasks, produce quality work, and consistently meet deadlines. 
•	Excellent listening skills and have strong communication skills 
•	Attention to detail and the ability to identify and resolve complex issues
•	Strong organization/time management skills. 
•	Effective participation in team environment 
•	Proficient computer skills in Microsoft Office Suite 
•	A strong work ethic and a ""can-do"" attitude. 
•	OSHA certification preferable.
    ",DOE - up to $100k,full-time
https://newyork.craigslist.org/brk/egr/d/drafter-position-available/6531549163.html,Drafter Position Available- Bilingual Russian (MUST),,"
        
Architecture Company is looking for an experienced drafter/ junior architect to work full-time in the office located in Brooklyn. 
Our drafters work with the clients from the design phase to the sign-off. Strong understanding of the NYC Building Codes is crucial, however, we provide training. It is a fast-paced office, and we expect the employees to have knowledge and understanding of the processes involved in getting a project approved.
Experience with renderings (particularly 3D Max) is a plus. However training will be provided.
Please include resume and portfolio/samples that reflect your creativity.    ",Based on experience,full-time
https://newyork.craigslist.org/brk/egr/d/experienced-architectural/6531765081.html,Experienced Architectural Metal Programmer,East Williamsburg,"
        
Experienced Architectural Metal Programmer

A long established, state of the art, and exciting  fine metal fabrication company  constructing high profile and beautiful architectural and sculpture projects using the latest technology that  includes advanced lasers, waterjets, shears, numerical punching machines, press brakes etc. . . has an exciting opportunity for a Mechanical Engineer/Draftsman in our Production Department. This position will be responsible for working with our Technical Production Manager to prepare detailed flat pattern layout drawings of metal bent shapes using Auto CAD, Inventor, Rhino and or Solidworks. Candidates must be detail oriented and accurate while working under tight production deadlines. Manufacturing background is helpful. 



Qualification Requirements:

Be able to read and interpret drawings from CAD and develop CAD drawings for production
A strong mathematical background including comfort with trigonometry
Understanding sheet metal layout and bending functions helpful
Must have good communication skills
Must be able to handle multiple tasks 
Must be dependable

 
Competitive salary. Benefits include health insurance, paid sick leave, a 401k Retirement Plan, Paid Vacation, generous Paid holidays and discretionary Bonuses.
    ",TBD,full-time
https://newyork.craigslist.org/jsy/egr/d/lead-data-center-facilities/6531934842.html,Lead Data Center Facilities Engineer,"Clifton, NJ","
        
This is a unique opportunity to  in critical infrastructure facilities operations with one of the largest full-solution data center providers in the world. You will join a talented team of professionals supporting two state-of-the-art data centers in New Jersey. As Lead Engineer, you will contribute to the oversight and monitoring of building operations, HVAC, electrical, BMS, emergency generators and fire/life safety systems. Critical infrastructure is the wave of the future in facilities management, and we are  As Digital Realty continues to grow, we'll be looking for proven performers to move up.To meet the basic qualification for this position you must have legal authorization to work permanently in the United States for any employer without requiring a visa transfer or visa sponsorship. To be a good fit for the Lead Data Center Facilities Engineer opportunity, you also should have:  We built the global standard for technical real estate, developing a unique capability to acquire, manage, and scale data center campuses. Now, Digital Realty is building a unique ecosystem of open solutions that power customer growth through exceptional service on a foundation of unrivaled data center expertise. The new Digital Realty combines unparalleled data center services, carrier-dense interconnection, real estate acumen, and financial strength to create unique power of choice and value when and where our customers need it.EOE/AA/M/F/Vets/Disabled 

Apply URL:     ",neg.,full-time
https://newyork.craigslist.org/brk/egr/d/architectural-drafting-person/6531948384.html,Architectural drafting person,,"
        
AP Consultingny Inc. is seeking for an architectural draftsperson with
experience. Draft person must have experience in AutoCAD-16 and rendering programs (REVIT e.t.c.)


AP Consulting of NY, Inc.
Principal: Nathan Khait
855 E 7th street, suite 2-S
Brooklyn, N.Y. 11230
718.782.8549
Resume to email: nathan@apconsultingny.com    ",Compensation will be discussed at the formal interview,part-time
https://newyork.craigslist.org/mnh/egr/d/expediting-code-zoning-team/6524628245.html,EXPEDITING/CODE & ZONING TEAM ASSOCIATE,,"
        
Founded in 1987, RAND Engineering & Architecture, DPC is a 90-person Manhattan-based firm that designs, specifies, and administers restoration, upgrade, and adaptive re-use programs on behalf of owners, managers, and co-op and condo boards.

We are currently seeking an enthusiastic person to join our Code & Zoning Compliance team.

Responsibilities:
•	Conduct building research
•	Process and file work permits, applications, and file documentation with the New York City Department of Buildings and other city and state agencies
•	Coordinate projects with clients and vendors
•	Represent RAND at various government agencies throughout the NY Metropolitan area

Job Requirements:
•	Strong written and oral communication skills
•	Attention to detail
•	Ability to multi-task
•	Experience working with NYC DOB and other city agencies

Unsolicited resumes from third party agencies will not be accepted.

RAND offers a comprehensive benefits package that features health and dental coverage, a company-sponsored vision plan, a 401(k) retirement plan with company match, long-term disability, life insurance, educational opportunities, transit and parking exemptions, employee gym on site, yoga, kickboxing, personal trainer, employee referral program, career development, casual Fridays, and holiday parties. In 6 different years, (including 2016), RAND has been voted one of Crain's Top 100 places to work in NYC.

Applicants should send resume and salary requirements to hr@randpc.com. Please reference EXP3-2018. www.randpc.com    ",Salary,full-time
https://newyork.craigslist.org/mnh/egr/d/plumbing-engineer/6522912825.html,PLUMBING ENGINEER,Upper West Side,"
        
PLUMBING ENGINEER POSITION:

Established NYC/NJ based Engineering Consulting Firm is looking for an experienced Plumbing Engineer.
Ideal candidate will be self motivated and results driven with 7+ years of experience. Candidate will be responsible for designing plumbing & sprinkler systems, hydraulic calculations and site visits. Experience with AutoCAD and hydraulic calculations tools required. Candidates should be familiar with NY and NJ building codes.
Bachelor's degree in Engineering preferred but not required.  
Proficiency with Auto Cad and knowledge of NYC and NJ building codes required. 



For immediate consideration, please email your resume, salary requirements and any other relevant information to the email within the reply box of this posting. 


Be assured that all your information will be treated with the utmost discretion and will remain completely confidential.    ","Very competitive, commensurate with experience plus discretionary bonus up to 10K and additional medical and vacation benefits.",full-time
https://newyork.craigslist.org/mnh/egr/d/chief-engineer-needed-asap/6523021151.html,CHIEF ENGINEER NEEDED - ASAP,BROOKLYN,"
        
Looking for a chief engineer for a building complex.  An individual who can work independently within established procedures associated with the specific job function. 

3-5 years of related experience

Must be able to monitor and maintain mechanical cooling towers, boilers, BMS systems and low-pressure Cleaver Books boilers in buildings. 

Ensure that equipment is operating safely and within established limits.

Have knowledge of testing requirements for YS/NYC Mammoth Units Hydronic boilers BMS systems 

Conducts monitoring and failure analysis of meters, gauges and controls to determine the need for repair or replacement of parts. 

Performs preventative maintenance and document completed procedures.

Requires a high school diploma or its equivalent. 

Preferred but not required: Sprinkler and Stand pipe license, Fuel oil pumping license, refrigeration license and knowledge of FA systems. 

Starting salary: $75,000.00
    ","$75,000.00 year, PTO days",full-time
